"term_id"	"parent_id"
"EFO_0003885"	"EFO_1000870|MONDO_0000568|EFO_0005774|MONDO_0002562"
"EFO_0003888"	"MONDO_0000592"
"EFO_0003890"	"MONDO_0001423|MONDO_0004938"
"EFO_0003891"	"EFO_1001513|EFO_0009534"
"EFO_0003893"	"EFO_0000616|EFO_0005771|MONDO_0021148|EFO_0003769"
"EFO_0003894"	"MONDO_0024255|EFO_1000636|MONDO_0002406|EFO_1000763"
"EFO_0003895"	"MP_0001914|EFO_0004264"
"EFO_0003897"	"EFO_0009608|EFO_0008549|EFO_0000616"
"EFO_0003898"	"EFO_0009477|EFO_0000685|MONDO_0003937|EFO_0000706"
"EFO_0003899"	"EFO_0002970"
"EFO_0003900"	"MONDO_0021197|EFO_0000508"
"EFO_0003902"	"MONDO_0037747|EFO_0003931"
"EFO_0003911"	"EFO_0005308"
"EFO_0003914"	"EFO_0009086|MONDO_0002277"
"EFO_0003918"	"MONDO_0002254|EFO_0003877"
"EFO_0003921"	"MONDO_0024635"
"EFO_0003928"	"EFO_1001481|EFO_0009431"
"EFO_0003929"	"EFO_0003885"
"EFO_0003931"	"EFO_0000546|EFO_0004260"
"EFO_0003932"	"EFO_1000873|MONDO_0023557"
"EFO_0003938"	"EFO_0009688"
"EFO_0003943"	"EFO_0003931|EFO_0009514|MONDO_0044967"
"EFO_0003944"	"EFO_0003931|MONDO_0044967|EFO_0009512"
"EFO_0003948"	"EFO_0009608|EFO_0009544|EFO_0000508"
"EFO_0003950"	"EFO_0003931|EFO_0009514|MONDO_0044967"
"EFO_0003955"	"EFO_0000771|MONDO_0021681|EFO_0009555|EFO_0009549"
"EFO_0003956"	"EFO_0005854"
"EFO_0003957"	"EFO_0003931|EFO_0009514"
"EFO_0003958"	"EFO_0000701|EFO_0009516"
"EFO_0003959"	"HP_0000202"
"EFO_0003964"	"EFO_0003931|MONDO_0044967"
